,filename,style,in_train,who
49952,47758.jpg,Expressionism,True,Allison
49953,55253.jpg,Expressionism,True,Allison
49954,6001.jpg,Expressionism,True,Allison
49955,44928.jpg,Expressionism,True,Allison
49956,19621.jpg,Post-Impressionism,True,Allison
49957,90085.jpg,Art Nouveau (Modern),True,Allison
49958,16711.jpg,Realism,True,Allison
49959,58359.jpg,Expressionism,True,Allison
49960,73043.jpg,Abstract Expressionism,True,Allison
49961,37131.jpg,Art Nouveau (Modern),True,Allison
49962,30553.jpg,Renaissance,True,Allison
49963,20031.jpg,Expressionism,False,Allison
49964,50856.jpg,Expressionism,True,Allison
49965,50720.jpg,Renaissance,True,Allison
49966,101272.jpg,Impressionism,True,Allison
49967,59373.jpg,Impressionism,True,Allison
49968,98958.jpg,Realism,True,Allison
49969,63677.jpg,Realism,True,Allison
49970,650.jpg,Impressionism,True,Allison
49971,64090.jpg,Impressionism,True,Allison
49972,22197.jpg,Post-Impressionism,True,Allison
49973,68027.jpg,Realism,False,Allison
49974,81992.jpg,Renaissance,False,Allison
49975,72128.jpg,Post-Impressionism,True,Allison
49976,40349.jpg,Post-Impressionism,True,Allison
49977,98741.jpg,Post-Impressionism,True,Allison
49978,50967.jpg,Post-Impressionism,True,Allison
49979,39689.jpg,Realism,True,Allison
49980,31163.jpg,Impressionism,True,Allison
49981,34195.jpg,Expressionism,True,Allison
49982,99967.jpg,Art Nouveau (Modern),False,Allison
49983,62878.jpg,Post-Impressionism,True,Allison
49984,2397.jpg,Impressionism,True,Allison
49985,10614.jpg,Expressionism,True,Allison
49986,69888.jpg,Baroque,True,Allison
49987,44030.jpg,Impressionism,True,Allison
49988,76574.jpg,Renaissance,True,Allison
49989,2878.jpg,Realism,True,Allison
49990,37062.jpg,Abstract Expressionism,True,Allison
49991,26980.jpg,Expressionism,True,Allison
49992,82925.jpg,Baroque,True,Allison
49993,63202.jpg,Expressionism,False,Allison
49994,38561.jpg,Expressionism,True,Allison
49995,88402.jpg,Expressionism,True,Allison
49996,57885.jpg,Renaissance,True,Allison
49997,7098.jpg,Expressionism,True,Allison
49998,78949.jpg,Post-Impressionism,True,Allison
49999,36856.jpg,Post-Impressionism,True,Allison
50000,83126.jpg,Expressionism,False,Allison
50001,45733.jpg,Impressionism,True,Allison
50002,46695.jpg,Post-Impressionism,True,Allison
50003,78291.jpg,Impressionism,True,Allison
50004,56147.jpg,Realism,True,Allison
50005,87780.jpg,Realism,True,Allison
50006,49704.jpg,Expressionism,True,Allison
50007,69754.jpg,Abstract Expressionism,False,Allison
50008,87973.jpg,Renaissance,True,Allison
50009,93415.jpg,Abstract Expressionism,True,Allison
50010,21517.jpg,Expressionism,True,Allison
50011,42627.jpg,Art Nouveau (Modern),True,Allison
50012,73398.jpg,Abstract Expressionism,True,Allison
50013,6241.jpg,Art Nouveau (Modern),True,Allison
50014,94941.jpg,Impressionism,True,Allison
50015,22749.jpg,Expressionism,True,Allison
50016,39482.jpg,Abstract Expressionism,False,Allison
50017,70877.jpg,Realism,False,Allison
50018,20136.jpg,Baroque,True,Allison
50019,47928.jpg,Expressionism,False,Allison
50020,78792.jpg,Baroque,True,Allison
50021,7277.jpg,Art Nouveau (Modern),True,Allison
50022,34479.jpg,Art Nouveau (Modern),True,Allison
50023,18357.jpg,Realism,True,Allison
50024,57375.jpg,Expressionism,False,Allison
50025,99248.jpg,Art Nouveau (Modern),True,Allison
50026,84260.jpg,Impressionism,True,Allison
50027,72148.jpg,Impressionism,True,Allison
50028,33409.jpg,Renaissance,True,Allison
50029,53945.jpg,Expressionism,True,Allison
50030,18038.jpg,Realism,False,Allison
50031,9954.jpg,Expressionism,True,Allison
50032,26129.jpg,Impressionism,True,Allison
50033,54998.jpg,Expressionism,True,Allison
50034,76795.jpg,Art Nouveau (Modern),True,Allison
50035,54045.jpg,Art Nouveau (Modern),True,Allison
50036,4944.jpg,Realism,True,Allison
50037,35173.jpg,Post-Impressionism,False,Allison
50038,72447.jpg,Art Nouveau (Modern),True,Allison
50039,52779.jpg,Post-Impressionism,True,Allison
50040,78567.jpg,Realism,True,Allison
50041,91004.jpg,Realism,False,Allison
50042,12987.jpg,Post-Impressionism,True,Allison
50043,9349.jpg,Abstract Expressionism,False,Allison
50044,82585.jpg,Realism,True,Allison
50045,101341.jpg,Realism,True,Allison
50046,37401.jpg,Realism,False,Allison
50047,29055.jpg,Impressionism,True,Allison
50048,71708.jpg,Art Nouveau (Modern),True,Allison
50049,99917.jpg,Renaissance,True,Allison
50050,43076.jpg,Realism,True,Allison
50051,74950.jpg,Impressionism,True,Allison
50052,35065.jpg,Impressionism,False,Allison
50053,1097.jpg,Expressionism,True,Allison
50054,45814.jpg,Expressionism,True,Allison
50055,85001.jpg,Post-Impressionism,False,Allison
50056,31553.jpg,Expressionism,False,Allison
50057,79867.jpg,Expressionism,False,Allison
50058,50706.jpg,Expressionism,False,Allison
50059,81243.jpg,Expressionism,True,Allison
50060,20218.jpg,Abstract Expressionism,True,Allison
50061,22571.jpg,Impressionism,True,Allison
50062,17194.jpg,Impressionism,True,Allison
50063,17876.jpg,Expressionism,True,Allison
50064,25855.jpg,Abstract Expressionism,True,Allison
50065,25057.jpg,Art Nouveau (Modern),True,Allison
50066,86461.jpg,Abstract Expressionism,True,Allison
50067,56011.jpg,Expressionism,False,Allison
50068,50666.jpg,Baroque,True,Allison
50069,34277.jpg,Art Nouveau (Modern),False,Allison
50070,72238.jpg,Realism,True,Allison
50071,98030.jpg,Expressionism,False,Allison
50072,94262.jpg,Realism,True,Allison
50073,20547.jpg,Abstract Expressionism,True,Allison
50074,13239.jpg,Renaissance,True,Allison
50075,50098.jpg,Abstract Expressionism,True,Allison
50076,89167.jpg,Impressionism,True,Allison
50077,101758.jpg,Post-Impressionism,False,Allison
50078,4968.jpg,Post-Impressionism,True,Allison
50079,62372.jpg,Realism,True,Allison
50080,42714.jpg,Expressionism,False,Allison
50081,49646.jpg,Realism,False,Allison
50082,22414.jpg,Art Nouveau (Modern),True,Allison
50083,76846.jpg,Expressionism,True,Allison
50084,26971.jpg,Post-Impressionism,True,Allison
50085,75522.jpg,Expressionism,True,Allison
50086,42629.jpg,Post-Impressionism,True,Allison
50087,54366.jpg,Post-Impressionism,True,Allison
50088,44750.jpg,Expressionism,True,Allison
50089,90472.jpg,Expressionism,True,Allison
50090,85140.jpg,Impressionism,False,Allison
50091,71893.jpg,Art Nouveau (Modern),True,Allison
50092,36155.jpg,Impressionism,True,Allison
50093,49204.jpg,Abstract Expressionism,True,Allison
50094,82174.jpg,Abstract Expressionism,True,Allison
50095,23321.jpg,Expressionism,True,Allison
50096,14156.jpg,Abstract Expressionism,True,Allison
50097,29475.jpg,Impressionism,True,Allison
50098,74714.jpg,Renaissance,True,Allison
50099,19858.jpg,Realism,True,Allison
50100,38940.jpg,Realism,False,Allison
50101,56449.jpg,Expressionism,True,Allison
50102,22518.jpg,Art Nouveau (Modern),False,Allison
50103,80762.jpg,Expressionism,True,Allison
50104,51653.jpg,Post-Impressionism,True,Allison
50105,37011.jpg,Post-Impressionism,True,Allison
50106,47378.jpg,Abstract Expressionism,True,Allison
50107,59888.jpg,Abstract Expressionism,True,Allison
50108,16772.jpg,Art Nouveau (Modern),True,Allison
50109,47740.jpg,Post-Impressionism,False,Allison
50110,95414.jpg,Expressionism,True,Allison
50111,59248.jpg,Expressionism,True,Allison
50112,61661.jpg,Abstract Expressionism,True,Allison
50113,74553.jpg,Post-Impressionism,True,Allison
50114,27268.jpg,Impressionism,True,Allison
50115,69219.jpg,Abstract Expressionism,True,Allison
50116,31709.jpg,Impressionism,True,Allison
50117,44136.jpg,Art Nouveau (Modern),False,Allison
50118,43272.jpg,Post-Impressionism,True,Allison
50119,3257.jpg,Art Nouveau (Modern),False,Allison
50120,45026.jpg,Art Nouveau (Modern),True,Allison
50121,53672.jpg,Realism,True,Allison
50122,48537.jpg,Impressionism,True,Allison
50123,23932.jpg,Realism,True,Allison
50124,53050.jpg,Post-Impressionism,True,Allison
50125,23130.jpg,Expressionism,True,Allison
50126,24876.jpg,Post-Impressionism,True,Allison
50127,92289.jpg,Post-Impressionism,True,Allison
50128,96040.jpg,Art Nouveau (Modern),True,Allison
50129,71610.jpg,Expressionism,True,Allison
50130,12976.jpg,Renaissance,True,Allison
50131,5379.jpg,Expressionism,True,Allison
50132,97643.jpg,Impressionism,True,Allison
50133,41633.jpg,Expressionism,True,Allison
50134,24653.jpg,Renaissance,False,Allison
50135,17788.jpg,Art Nouveau (Modern),True,Allison
50136,38922.jpg,Expressionism,False,Allison
50137,28582.jpg,Impressionism,True,Allison
50138,55830.jpg,Expressionism,False,Allison
50139,97478.jpg,Art Nouveau (Modern),True,Allison
50140,68653.jpg,Renaissance,True,Allison
50141,60880.jpg,Realism,True,Allison
50142,21313.jpg,Abstract Expressionism,True,Allison
50143,91794.jpg,Abstract Expressionism,True,Allison
50144,63786.jpg,Abstract Expressionism,True,Allison
50145,39350.jpg,Impressionism,True,Allison
50146,12493.jpg,Post-Impressionism,False,Allison
50147,26024.jpg,Post-Impressionism,True,Allison
50148,47967.jpg,Art Nouveau (Modern),True,Allison
50149,68343.jpg,Realism,True,Allison
50150,48784.jpg,Renaissance,True,Allison
50151,39756.jpg,Impressionism,True,Allison
50152,47005.jpg,Expressionism,True,Allison
50153,960.jpg,Baroque,True,Allison
50154,90257.jpg,Expressionism,True,Allison
50155,88059.jpg,Art Nouveau (Modern),True,Allison
50156,56687.jpg,Realism,False,Allison
50157,31386.jpg,Realism,True,Allison
50158,54658.jpg,Expressionism,True,Allison
50159,37801.jpg,Expressionism,True,Allison
50160,63663.jpg,Post-Impressionism,False,Allison
50161,60651.jpg,Art Nouveau (Modern),True,Allison
50162,26870.jpg,Expressionism,True,Allison
50163,68824.jpg,Abstract Expressionism,True,Allison
50164,37465.jpg,Expressionism,False,Allison
50165,93409.jpg,Abstract Expressionism,True,Allison
50166,51710.jpg,Realism,True,Allison
50167,32506.jpg,Art Nouveau (Modern),True,Allison
50168,100553.jpg,Art Nouveau (Modern),True,Allison
50169,8930.jpg,Expressionism,True,Allison
50170,91130.jpg,Art Nouveau (Modern),True,Allison
50171,97837.jpg,Renaissance,True,Allison
50172,7314.jpg,Realism,True,Allison
50173,36360.jpg,Realism,False,Allison
50174,13587.jpg,Abstract Expressionism,True,Allison
50175,47281.jpg,Impressionism,True,Allison
50176,87702.jpg,Abstract Expressionism,True,Allison
50177,62476.jpg,Realism,True,Allison
50178,29662.jpg,Renaissance,True,Allison
50179,42164.jpg,Baroque,True,Allison
50180,76429.jpg,Realism,False,Allison
50181,39408.jpg,Post-Impressionism,True,Allison
50182,68043.jpg,Expressionism,True,Allison
50183,18740.jpg,Abstract Expressionism,True,Allison
50184,76063.jpg,Expressionism,True,Allison
50185,78311.jpg,Expressionism,False,Allison
50186,83473.jpg,Realism,True,Allison
50187,34164.jpg,Expressionism,True,Allison
50188,90664.jpg,Realism,True,Allison
50189,92719.jpg,Expressionism,True,Allison
50190,19862.jpg,Art Nouveau (Modern),False,Allison
50191,7637.jpg,Medieval,True,Allison
50192,1449.jpg,Art Nouveau (Modern),True,Allison
50193,95881.jpg,Expressionism,True,Allison
50194,30559.jpg,Realism,False,Allison
50195,534.jpg,Art Nouveau (Modern),False,Allison
50196,74886.jpg,Expressionism,False,Allison
50197,7656.jpg,Impressionism,True,Allison
50198,34326.jpg,Realism,False,Allison
50199,48396.jpg,Expressionism,False,Allison
50200,24071.jpg,Impressionism,True,Allison
50201,61269.jpg,Abstract Expressionism,True,Allison
50202,25300.jpg,Expressionism,True,Allison
50203,2061.jpg,Abstract Expressionism,True,Allison
50204,63781.jpg,Realism,True,Allison
50205,30746.jpg,Impressionism,True,Allison
50206,73586.jpg,Realism,True,Allison
50207,29495.jpg,Realism,True,Allison
50208,59107.jpg,Realism,False,Allison
50209,73128.jpg,Realism,True,Allison
50210,96957.jpg,Post-Impressionism,True,Allison
50211,7028.jpg,Abstract Expressionism,False,Allison
50212,5350.jpg,Realism,True,Allison
50213,96414.jpg,Art Nouveau (Modern),True,Allison
50214,76370.jpg,Post-Impressionism,True,Allison
50215,4977.jpg,Art Nouveau (Modern),True,Allison
50216,61355.jpg,Abstract Expressionism,False,Allison
50217,87522.jpg,Impressionism,True,Allison
50218,72453.jpg,Post-Impressionism,True,Allison
50219,75662.jpg,Renaissance,True,Allison
50220,101426.jpg,Expressionism,True,Allison
50221,95927.jpg,Art Nouveau (Modern),True,Allison
50222,46128.jpg,Abstract Expressionism,True,Allison
50223,32440.jpg,Renaissance,True,Allison
50224,62055.jpg,Realism,True,Allison
50225,43949.jpg,Impressionism,True,Allison
50226,58276.jpg,Abstract Expressionism,True,Allison
50227,69576.jpg,Baroque,False,Allison
50228,53354.jpg,Renaissance,False,Allison
50229,69270.jpg,Renaissance,False,Allison
50230,43271.jpg,Abstract Expressionism,False,Allison
50231,82380.jpg,Expressionism,True,Allison
50232,38655.jpg,Post-Impressionism,True,Allison
50233,42059.jpg,Impressionism,True,Allison
50234,49436.jpg,Realism,True,Allison
50235,49891.jpg,Impressionism,True,Allison
50236,16898.jpg,Expressionism,True,Allison
50237,16614.jpg,Abstract Expressionism,True,Allison
50238,87215.jpg,Art Nouveau (Modern),False,Allison
50239,9282.jpg,Medieval,True,Allison
50240,36491.jpg,Post-Impressionism,True,Allison
50241,16250.jpg,Abstract Expressionism,True,Allison
50242,61613.jpg,Abstract Expressionism,True,Allison
50243,84296.jpg,Expressionism,True,Allison
50244,57538.jpg,Post-Impressionism,True,Allison
50245,68823.jpg,Impressionism,False,Allison
50246,30558.jpg,Post-Impressionism,True,Allison
50247,15111.jpg,Art Nouveau (Modern),True,Allison
50248,27302.jpg,Realism,True,Allison
50249,72771.jpg,Expressionism,True,Allison
50250,36549.jpg,Renaissance,True,Allison
50251,52472.jpg,Abstract Expressionism,True,Allison
50252,30237.jpg,Abstract Expressionism,False,Allison
50253,16964.jpg,Expressionism,True,Allison
50254,67346.jpg,Abstract Expressionism,True,Allison
50255,103173.jpg,Post-Impressionism,True,Allison
50256,45323.jpg,Expressionism,True,Allison
50257,13947.jpg,Realism,True,Allison
50258,19061.jpg,Expressionism,True,Allison
50259,65437.jpg,Post-Impressionism,True,Allison
50260,100528.jpg,Abstract Expressionism,True,Allison
50261,74464.jpg,Realism,True,Allison
50262,23953.jpg,Expressionism,True,Allison
50263,8901.jpg,Renaissance,True,Allison
50264,55207.jpg,Expressionism,True,Allison
50265,2817.jpg,Impressionism,False,Allison
50266,67566.jpg,Art Nouveau (Modern),True,Allison
50267,50275.jpg,Expressionism,True,Allison
50268,11353.jpg,Baroque,True,Allison
50269,91574.jpg,Art Nouveau (Modern),True,Allison
50270,41601.jpg,Impressionism,False,Allison
50271,70628.jpg,Expressionism,True,Allison
50272,49295.jpg,Art Nouveau (Modern),True,Allison
50273,84395.jpg,Post-Impressionism,True,Allison
50274,51698.jpg,Abstract Expressionism,True,Allison
50275,91993.jpg,Abstract Expressionism,True,Allison
50276,34517.jpg,Expressionism,False,Allison
50277,90538.jpg,Impressionism,True,Allison
50278,35338.jpg,Art Nouveau (Modern),True,Allison
50279,59433.jpg,Expressionism,False,Allison
50280,50293.jpg,Impressionism,False,Allison
50281,75672.jpg,Expressionism,True,Allison
50282,74992.jpg,Impressionism,True,Allison
50283,79866.jpg,Expressionism,True,Allison
50284,9071.jpg,Baroque,True,Allison
50285,74864.jpg,Expressionism,True,Allison
50286,50737.jpg,Realism,True,Allison
50287,79557.jpg,Renaissance,False,Allison
50288,79365.jpg,Post-Impressionism,True,Allison
50289,88090.jpg,Expressionism,True,Allison
50290,77847.jpg,Abstract Expressionism,True,Allison
50291,58733.jpg,Abstract Expressionism,True,Allison
50292,22982.jpg,Impressionism,True,Allison
50293,46322.jpg,Realism,True,Allison
50294,54769.jpg,Expressionism,True,Allison
50295,89227.jpg,Realism,True,Allison
50296,28650.jpg,Expressionism,True,Allison
50297,35394.jpg,Expressionism,True,Allison
50298,58125.jpg,Expressionism,True,Allison
50299,30247.jpg,Abstract Expressionism,True,Allison
50300,10356.jpg,Abstract Expressionism,False,Allison
50301,50827.jpg,Art Nouveau (Modern),True,Allison
50302,57139.jpg,Realism,True,Allison
50303,71316.jpg,Expressionism,True,Allison
50304,45859.jpg,Abstract Expressionism,True,Allison
50305,24957.jpg,Expressionism,True,Allison
50306,65508.jpg,Post-Impressionism,True,Allison
50307,18358.jpg,Expressionism,False,Allison
50308,59862.jpg,Realism,False,Allison
50309,55730.jpg,Expressionism,False,Allison
50310,72993.jpg,Realism,False,Allison
50311,94124.jpg,Expressionism,True,Allison
50312,7057.jpg,Realism,True,Allison
50313,78599.jpg,Realism,True,Allison
50314,60191.jpg,Expressionism,False,Allison
50315,61664.jpg,Realism,True,Allison
50316,39036.jpg,Realism,True,Allison
50317,21420.jpg,Abstract Expressionism,False,Allison
50318,92810.jpg,Post-Impressionism,False,Allison
50319,34565.jpg,Abstract Expressionism,True,Allison
50320,20404.jpg,Expressionism,True,Allison
50321,89898.jpg,Art Nouveau (Modern),False,Allison
50322,17597.jpg,Impressionism,True,Allison
50323,37974.jpg,Post-Impressionism,False,Allison
50324,34541.jpg,Abstract Expressionism,True,Allison
50325,98557.jpg,Expressionism,False,Allison
50326,58555.jpg,Expressionism,True,Allison
50327,28577.jpg,Expressionism,True,Allison
50328,91819.jpg,Expressionism,True,Allison
50329,94740.jpg,Post-Impressionism,False,Allison
50330,40389.jpg,Post-Impressionism,False,Allison
50331,1919.jpg,Post-Impressionism,True,Allison
50332,52386.jpg,Realism,True,Allison
50333,65113.jpg,Abstract Expressionism,True,Allison
50334,34145.jpg,Realism,True,Allison
50335,30158.jpg,Art Nouveau (Modern),True,Allison
50336,46602.jpg,Renaissance,True,Allison
50337,715.jpg,Abstract Expressionism,True,Allison
50338,24332.jpg,Realism,True,Allison
50339,57576.jpg,Realism,True,Allison
50340,92429.jpg,Realism,False,Allison
50341,67967.jpg,Realism,True,Allison
50342,20870.jpg,Renaissance,True,Allison
50343,5533.jpg,Abstract Expressionism,True,Allison
50344,56506.jpg,Post-Impressionism,True,Allison
50345,42788.jpg,Realism,True,Allison
50346,82392.jpg,Expressionism,True,Allison
50347,87535.jpg,Impressionism,True,Allison
50348,31548.jpg,Art Nouveau (Modern),True,Allison
50349,54027.jpg,Expressionism,True,Allison
50350,76914.jpg,Expressionism,True,Allison
50351,88680.jpg,Baroque,True,Allison
50352,59858.jpg,Expressionism,True,Allison
50353,21949.jpg,Abstract Expressionism,True,Allison
50354,53500.jpg,Expressionism,True,Allison
50355,3324.jpg,Impressionism,True,Allison
50356,45752.jpg,Abstract Expressionism,True,Allison
50357,91740.jpg,Expressionism,True,Allison
50358,102879.jpg,Abstract Expressionism,True,Allison
50359,87011.jpg,Art Nouveau (Modern),False,Allison
50360,61245.jpg,Expressionism,True,Allison
50361,42010.jpg,Post-Impressionism,False,Allison
50362,25090.jpg,Post-Impressionism,True,Allison
50363,46536.jpg,Realism,True,Allison
50364,38589.jpg,Renaissance,True,Allison
50365,46125.jpg,Abstract Expressionism,True,Allison
50366,31274.jpg,Renaissance,True,Allison
50367,10886.jpg,Realism,True,Allison
50368,31765.jpg,Art Nouveau (Modern),True,Allison
50369,87137.jpg,Abstract Expressionism,True,Allison
50370,29333.jpg,Realism,True,Allison
50371,97177.jpg,Realism,True,Allison
50372,65277.jpg,Art Nouveau (Modern),True,Allison
50373,6718.jpg,Expressionism,False,Allison
50374,47105.jpg,Expressionism,True,Allison
50375,18387.jpg,Impressionism,True,Allison
50376,76430.jpg,Post-Impressionism,True,Allison
50377,81595.jpg,Expressionism,True,Allison
50378,93003.jpg,Renaissance,True,Allison
50379,11196.jpg,Art Nouveau (Modern),True,Allison
50380,7491.jpg,Realism,True,Allison
50381,71434.jpg,Art Nouveau (Modern),True,Allison
50382,39738.jpg,Abstract Expressionism,True,Allison
50383,5802.jpg,Expressionism,True,Allison
50384,77941.jpg,Post-Impressionism,False,Allison
50385,13026.jpg,Expressionism,False,Allison
50386,83518.jpg,Post-Impressionism,True,Allison
50387,71414.jpg,Renaissance,True,Allison
50388,69600.jpg,Art Nouveau (Modern),True,Allison
50389,55296.jpg,Abstract Expressionism,True,Allison
50390,6324.jpg,Expressionism,True,Allison
50391,15260.jpg,Art Nouveau (Modern),True,Allison
50392,64983.jpg,Renaissance,True,Allison
50393,75164.jpg,Renaissance,True,Allison
50394,58835.jpg,Post-Impressionism,True,Allison
50395,24061.jpg,Post-Impressionism,True,Allison
50396,78922.jpg,Post-Impressionism,True,Allison
50397,34963.jpg,Post-Impressionism,True,Allison
50398,56903.jpg,Post-Impressionism,True,Allison
50399,29046.jpg,Realism,True,Allison
50400,95061.jpg,Abstract Expressionism,True,Allison
50401,96102.jpg,Realism,False,Allison
50402,48441.jpg,Impressionism,True,Allison
50403,87623.jpg,Impressionism,True,Allison
50404,32925.jpg,Renaissance,True,Allison
50405,100251.jpg,Realism,True,Allison
50406,63107.jpg,Art Nouveau (Modern),True,Allison
50407,24378.jpg,Realism,True,Allison
50408,17111.jpg,Expressionism,True,Allison
50409,84006.jpg,Post-Impressionism,True,Allison
50410,59994.jpg,Expressionism,True,Allison
50411,102587.jpg,Impressionism,True,Allison
50412,98888.jpg,Art Nouveau (Modern),True,Allison
50413,71432.jpg,Realism,True,Allison
50414,2496.jpg,Post-Impressionism,True,Allison
50415,8835.jpg,Post-Impressionism,False,Allison
50416,48894.jpg,Post-Impressionism,False,Allison
50417,65525.jpg,Post-Impressionism,True,Allison
50418,13519.jpg,Realism,True,Allison
50419,36072.jpg,Abstract Expressionism,False,Allison
50420,41479.jpg,Abstract Expressionism,True,Allison
50421,39892.jpg,Post-Impressionism,True,Allison
50422,85375.jpg,Realism,False,Allison
50423,24158.jpg,Post-Impressionism,False,Allison
50424,97950.jpg,Art Nouveau (Modern),True,Allison
50425,16721.jpg,Renaissance,True,Allison
50426,1784.jpg,Realism,False,Allison
50427,90407.jpg,Renaissance,True,Allison
50428,77050.jpg,Renaissance,False,Allison
50429,17588.jpg,Art Nouveau (Modern),True,Allison
50430,96937.jpg,Abstract Expressionism,False,Allison
50431,83197.jpg,Realism,False,Allison
50432,42567.jpg,Art Nouveau (Modern),True,Allison
50433,64225.jpg,Expressionism,True,Allison
50434,20794.jpg,Art Nouveau (Modern),True,Allison
50435,92805.jpg,Realism,True,Allison
50436,68137.jpg,Renaissance,True,Allison
50437,54497.jpg,Abstract Expressionism,True,Allison
50438,100005.jpg,Expressionism,False,Allison
50439,90694.jpg,Abstract Expressionism,True,Allison
50440,66049.jpg,Abstract Expressionism,True,Allison
50441,57400.jpg,Realism,True,Allison
50442,90235.jpg,Post-Impressionism,False,Allison
50443,101184.jpg,Post-Impressionism,True,Allison
50444,90626.jpg,Expressionism,True,Allison
50445,41148.jpg,Abstract Expressionism,True,Allison
50446,83666.jpg,Post-Impressionism,True,Allison
50447,69828.jpg,Art Nouveau (Modern),False,Allison
50448,60906.jpg,Abstract Expressionism,False,Allison
50449,86545.jpg,Impressionism,True,Allison
50450,96433.jpg,Expressionism,True,Allison
50451,44513.jpg,Realism,True,Allison
50452,95994.jpg,Realism,True,Allison
50453,88850.jpg,Expressionism,False,Allison
50454,56318.jpg,Expressionism,True,Allison
50455,9069.jpg,Abstract Expressionism,False,Allison
50456,89079.jpg,Expressionism,False,Allison
50457,95257.jpg,Realism,True,Allison
50458,23840.jpg,Realism,True,Allison
50459,8244.jpg,Abstract Expressionism,True,Allison
50460,55243.jpg,Expressionism,False,Allison
50461,93551.jpg,Expressionism,True,Allison
50462,11684.jpg,Art Nouveau (Modern),True,Allison
50463,29334.jpg,Expressionism,False,Allison
50464,13951.jpg,Realism,True,Allison
50465,34020.jpg,Art Nouveau (Modern),True,Allison
50466,48384.jpg,Post-Impressionism,False,Allison
50467,100367.jpg,Abstract Expressionism,False,Allison
50468,31516.jpg,Realism,True,Allison
50469,87790.jpg,Post-Impressionism,True,Allison
50470,84892.jpg,Abstract Expressionism,True,Allison
50471,16754.jpg,Expressionism,False,Allison
50472,72515.jpg,Expressionism,True,Allison
50473,15867.jpg,Post-Impressionism,True,Allison
50474,102326.jpg,Abstract Expressionism,False,Allison
50475,64300.jpg,Post-Impressionism,True,Allison
50476,22037.jpg,Expressionism,False,Allison
50477,77335.jpg,Impressionism,True,Allison
50478,93872.jpg,Expressionism,False,Allison
50479,34713.jpg,Expressionism,True,Allison
50480,4606.jpg,Post-Impressionism,True,Allison
50481,48324.jpg,Abstract Expressionism,True,Allison
50482,33929.jpg,Abstract Expressionism,True,Allison
50483,76376.jpg,Abstract Expressionism,False,Allison
50484,77006.jpg,Renaissance,True,Allison
50485,67640.jpg,Post-Impressionism,True,Allison
50486,44108.jpg,Post-Impressionism,True,Allison
50487,4420.jpg,Realism,True,Allison
50488,67851.jpg,Impressionism,False,Allison
50489,60698.jpg,Post-Impressionism,False,Allison
50490,35732.jpg,Realism,True,Allison
50491,102105.jpg,Abstract Expressionism,False,Allison
50492,98358.jpg,Renaissance,True,Allison
50493,36683.jpg,Expressionism,True,Allison
50494,32495.jpg,Realism,True,Allison
50495,33747.jpg,Expressionism,False,Allison
50496,15959.jpg,Abstract Expressionism,True,Allison
50497,57778.jpg,Art Nouveau (Modern),True,Allison
50498,55113.jpg,Art Nouveau (Modern),False,Allison
50499,43069.jpg,Baroque,True,Allison
50500,78558.jpg,Post-Impressionism,True,Allison
50501,10884.jpg,Expressionism,False,Allison
50502,5085.jpg,Expressionism,False,Allison
50503,44354.jpg,Expressionism,True,Allison
50504,43713.jpg,Expressionism,True,Allison
50505,5806.jpg,Art Nouveau (Modern),True,Allison
50506,100258.jpg,Expressionism,True,Allison
50507,65247.jpg,Baroque,True,Allison
50508,46127.jpg,Abstract Expressionism,True,Allison
50509,42418.jpg,Expressionism,True,Allison
50510,82279.jpg,Realism,False,Allison
50511,80444.jpg,Post-Impressionism,True,Allison
50512,34790.jpg,Realism,True,Allison
50513,98212.jpg,Realism,True,Allison
50514,32944.jpg,Post-Impressionism,True,Allison
50515,47858.jpg,Abstract Expressionism,True,Allison
50516,93079.jpg,Abstract Expressionism,True,Allison
50517,35160.jpg,Expressionism,False,Allison
50518,101549.jpg,Expressionism,True,Allison
50519,10794.jpg,Expressionism,False,Allison
50520,18877.jpg,Expressionism,True,Allison
50521,3346.jpg,Post-Impressionism,True,Allison
50522,38488.jpg,Impressionism,False,Allison
50523,63438.jpg,Renaissance,True,Allison
50524,64932.jpg,Expressionism,True,Allison
50525,22476.jpg,Expressionism,True,Allison
50526,19814.jpg,Post-Impressionism,True,Allison
50527,44882.jpg,Expressionism,True,Allison
50528,3864.jpg,Renaissance,False,Allison
50529,32246.jpg,Post-Impressionism,True,Allison
50530,72534.jpg,Abstract Expressionism,True,Allison
50531,5359.jpg,Art Nouveau (Modern),True,Allison
50532,25381.jpg,Post-Impressionism,True,Allison
50533,38370.jpg,Post-Impressionism,True,Allison
50534,99228.jpg,Realism,True,Allison
50535,2770.jpg,Abstract Expressionism,True,Allison
50536,28707.jpg,Realism,True,Allison
50537,53482.jpg,Abstract Expressionism,False,Allison
50538,82754.jpg,Post-Impressionism,True,Allison
50539,12960.jpg,Abstract Expressionism,True,Allison
50540,96272.jpg,Impressionism,False,Allison
50541,69702.jpg,Post-Impressionism,True,Allison
50542,49665.jpg,Expressionism,False,Allison
50543,89188.jpg,Abstract Expressionism,True,Allison
50544,15473.jpg,Expressionism,True,Allison
50545,46360.jpg,Expressionism,False,Allison
50546,40321.jpg,Realism,False,Allison
50547,68320.jpg,Renaissance,True,Allison
50548,70636.jpg,Realism,True,Allison
50549,74049.jpg,Abstract Expressionism,True,Allison
50550,50069.jpg,Impressionism,True,Allison
